"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2016","Spain","Index, 2020=100","Nominal labour productivity per hour worked","98.1",""
"2016","Spain","Index, 2015=100","Real labour productivity per person","100.9",""
"2016","Spain","Index, 2010=100","Compensation per employee",":",""
"2016","Spain","Index, 2010=100","Compensation of employees per hour worked",":",""
"2016","Spain","Index, 2010=100","Nominal labour productivity per person",":",""
"2016","Spain","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2016","Spain","Index, 2010=100","Real labour productivity per person","106.3",""
"2016","France","Euro","Compensation per employee","47,066.2",""
"2016","France","Euro","Compensation of employees per hour worked","33.0",""
"2016","France","Euro","Nominal labour productivity per person",":",""
"2016","France","Euro","Nominal labour productivity per hour worked",":",""
"2016","France","Euro","Real labour productivity per person",":",""
"2016","France","National currency","Compensation per employee","47,066.2",""
"2016","France","National currency","Compensation of employees per hour worked","33.0",""
"2016","France","National currency","Nominal labour productivity per person",":",""
"2016","France","National currency","Nominal labour productivity per hour worked",":",""
"2016","France","National currency","Real labour productivity per person",":",""
"2016","France","Purchasing power standard (PPS)","Compensation per employee","43,117.1",""
"2016","France","Purchasing power standard (PPS)","Compensation of employees per hour worked","30.2",""
"2016","France","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2016","France","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2016","France","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2016","France","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","41,901.0",""
"2016","France","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","29.4",""
"2016","France","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2016","France","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2016","France","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2016","France","Index, 2015=100","Compensation per employee",":",""
"2016","France","Index, 2015=100","Compensation of employees per hour worked",":",""
"2016","France","Index, 2020=100","Nominal labour productivity per person","115.3",""
"2016","France","Index, 2020=100","Nominal labour productivity per hour worked","124.2",""
"2016","France","Index, 2015=100","Real labour productivity per person","100.5",""
"2016","France","Index, 2010=100","Compensation per employee",":",""
"2016","France","Index, 2010=100","Compensation of employees per hour worked",":",""
"2016","France","Index, 2010=100","Nominal labour productivity per person",":",""
"2016","France","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2016","France","Index, 2010=100","Real labour productivity per person","103.6",""
"2016","Croatia","Euro","Compensation per employee","15,654.9","d"
"2016","Croatia","Euro","Compensation of employees per hour worked","8.5","d"
"2016","Croatia","Euro","Nominal labour productivity per person",":",""
"2016","Croatia","Euro","Nominal labour productivity per hour worked",":",""
"2016","Croatia","Euro","Real labour productivity per person",":",""
"2016","Croatia","National currency","Compensation per employee","117,933.2","d"
"2016","Croatia","National currency","Compensation of employees per hour worked","64.1","d"
"2016","Croatia","National currency","Nominal labour productivity per person",":",""
"2016","Croatia","National currency","Nominal labour productivity per hour worked",":",""
"2016","Croatia","National currency","Real labour productivity per person",":",""
"2016","Croatia","Purchasing power standard (PPS)","Compensation per employee","24,918.4","d"
"2016","Croatia","Purchasing power standard (PPS)","Compensation of employees per hour worked","13.6","d"
"2016","Croatia","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2016","Croatia","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2016","Croatia","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2016","Croatia","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","24,215.6","d"
"2016","Croatia","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","13.2","d"
"2016","Croatia","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2016","Croatia","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2016","Croatia","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2016","Croatia","Index, 2015=100","Compensation per employee",":",""
"2016","Croatia","Index, 2015=100","Compensation of employees per hour worked",":",""
"2016","Croatia","Index, 2020=100","Nominal labour productivity per person","72",""
"2016","Croatia","Index, 2020=100","Nominal labour productivity per hour worked","64.4",""
"2016","Croatia","Index, 2015=100","Real labour productivity per person","103.2","d"
"2016","Croatia","Index, 2010=100","Compensation per employee",":",""
"2016","Croatia","Index, 2010=100","Compensation of employees per hour worked",":",""
"2016","Croatia","Index, 2010=100","Nominal labour productivity per person",":",""
"2016","Croatia","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2016","Croatia","Index, 2010=100","Real labour productivity per person","109.1","d"
"2016","Italy","Euro","Compensation per employee","35,709.9",""
"2016","Italy","Euro","Compensation of employees per hour worked","22.6",""
"2016","Italy","Euro","Nominal labour productivity per person",":",""
"2016","Italy","Euro","Nominal labour productivity per hour worked",":",""
"2016","Italy","Euro","Real labour productivity per person",":",""
"2016","Italy","National currency","Compensation per employee","35,709.9",""
"2016","Italy","National currency","Compensation of employees per hour worked","22.6",""
"2016","Italy","National currency","Nominal labour productivity per person",":",""
"2016","Italy","National currency","Nominal labour productivity per hour worked",":",""
"2016","Italy","National currency","Real labour productivity per person",":",""
"2016","Italy","Purchasing power standard (PPS)","Compensation per employee","36,426.1",""
"2016","Italy","Purchasing power standard (PPS)","Compensation of employees per hour worked","23.0",""
"2016","Italy","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2016","Italy","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2016","Italy","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2016","Italy","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","35,398.8",""
"2016","Italy","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","22.4",""
"2016","Italy","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2016","Italy","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2016","Italy","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2016","Italy","Index, 2015=100","Compensation per employee",":",""
"2016","Italy","Index, 2015=100","Compensation of employees per hour worked",":",""
"2016","Italy","Index, 2020=100","Nominal labour productivity per person","108.1",""
"2016","Italy","Index, 2020=100","Nominal labour productivity per hour worked","103",""
"2016","Italy","Index, 2015=100","Real labour productivity per person","99.9",""
"2016","Italy","Index, 2010=100","Compensation per employee",":",""
"2016","Italy","Index, 2010=100","Compensation of employees per hour worked",":",""
"2016","Italy","Index, 2010=100","Nominal labour productivity per person",":",""
"2016","Italy","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2016","Italy","Index, 2010=100","Real labour productivity per person","97.6",""
"2016","Cyprus","Euro","Compensation per employee","24,081.3",""
"2016","Cyprus","Euro","Compensation of employees per hour worked","13.6",""
"2016","Cyprus","Euro","Nominal labour productivity per person",":",""
"2016","Cyprus","Euro","Nominal labour productivity per hour worked",":",""
"2016","Cyprus","Euro","Real labour productivity per person",":",""
"2016","Cyprus","National currency","Compensation per employee","24,081.3",""
"2016","Cyprus","National currency","Compensation of employees per hour worked","13.6",""
"2016","Cyprus","National currency","Nominal labour productivity per person",":",""
"2016","Cyprus","National currency","Nominal labour productivity per hour worked",":",""
"2016","Cyprus","National currency","Real labour productivity per person",":",""
"2016","Cyprus","Purchasing power standard (PPS)","Compensation per employee","27,651.6",""
"2016","Cyprus","Purchasing power standard (PPS)","Compensation of employees per hour worked","15.6",""
"2016","Cyprus","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2016","Cyprus","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2016","Cyprus","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2016","Cyprus","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","26,871.7",""
"2016","Cyprus","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","15.2",""
"2016","Cyprus","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2016","Cyprus","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2016","Cyprus","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2016","Cyprus","Index, 2015=100","Compensation per employee",":",""
"2016","Cyprus","Index, 2015=100","Compensation of employees per hour worked",":",""
"2016","Cyprus","Index, 2020=100","Nominal labour productivity per person","87.1",""
"2016","Cyprus","Index, 2020=100","Nominal labour productivity per hour worked","77.6",""
"2016","Cyprus","Index, 2015=100","Real labour productivity per person","102.0",""
"2016","Cyprus","Index, 2010=100","Compensation per employee",":",""
"2016","Cyprus","Index, 2010=100","Compensation of employees per hour worked",":",""
"2016","Cyprus","Index, 2010=100","Nominal labour productivity per person",":",""
"2016","Cyprus","Index, 2010=100","Nominal labour productivity per hour worked",":",""
